6.251099797597446939e-01 4.383943347879204343e-13 2.859588090722940976e-13 1.708606085950133275e-13 7.454342905057542339e-14 4.999537625353602105e-14
6.155415194086777397e-01 4.509190641585954015e-13 2.943648849446328117e-13 1.759653528210236708e-13 7.679513654606884574e-14 5.151083050412005483e-14
6.060698426821821139e-01 4.638380748061233543e-13 3.030480732633023513e-13 1.812426719921878958e-13 7.912425998580289987e-14 5.307868033169451311e-14
5.966950219569595593e-01 4.771636915750783948e-13 3.120177092501598035e-13 1.866986037796646374e-13 8.153357560871830837e-14 5.470082162045513190e-14
5.874171589418007988e-01 4.909085020808592828e-13 3.212833698712810808e-13 1.923393552402040689e-13 8.402594150053451768e-14 5.637920728933606726e-14
5.782363811610458093e-01 5.050853516692653831e-13 3.308548730960775519e-13 1.981713032917321493e-13 8.660429808641644384e-14 5.811584774474144757e-14
5.691528383516266665e-01 5.197073375191239995e-13 3.407422766693852976e-13 2.042009948500121794e-13 8.927166847542293794e-14 5.991281123035860430e-14
5.601666987029654265e-01 5.347878020287781160e-13 3.509558764649839620e-13 2.104351466253783436e-13 9.203115867370403149e-14 6.177222407910323733e-14
5.512781449243905341e-01 5.503403257657248305e-13 3.615062044011495718e-13 2.168806446269682105e-13 9.488595765727368304e-14 6.369627088459883048e-14
5.424873702048097490e-01 5.663787198701211168e-13 3.724040257870072306e-13 2.235445434198166740e-13 9.783933728017166450e-14 6.568719458703793213e-14
5.337945742293545015e-01 5.829170174178887321e-13 3.836603362430932491e-13 2.304340649401499209e-13 1.008946520068314423e-13 6.774729641233982541e-14
5.251999590800415785e-01 5.999694644949698160e-13 3.952863582528347283e-13 2.375565969246743606e-13 1.040553385026969106e-13 6.987893571583714655e-14
5.167037250472511500e-01 6.175505110848374785e-13 4.072935371236940587e-13 2.449196911899661290e-13 1.073249150403217439e-13 7.208452975300424180e-14
5.083060666463911081e-01 6.356748007556104061e-13 4.196935365016704724e-13 2.525310613909418344e-13 1.107069806954927202e-13 7.436655326665900372e-14
5.000071686001261728e-01 6.543571602517365534e-13 4.324982336141412744e-13 2.603985803177814548e-13 1.142052143840427230e-13 7.672753796263513616e-14
4.918072017959543296e-01 6.736125891320924504e-13 4.457197138376881015e-13 2.685302771307745207e-13 1.178233736889785071e-13 7.917007191136966438e-14
4.837063195788947612e-01 6.934562480507324396e-13 4.593702649644359411e-13 2.769343338947969060e-13 1.215652934491969268e-13 8.169679871589287815e-14
4.757046539918901029e-01 7.139034476300947181e-13 4.734623711733575154e-13 2.856190817694775768e-13 1.254348841692430071e-13 8.431041659599445784e-14
4.678023121820336083e-01 7.349696369239289246e-13 4.880087062792489106e-13 2.945929970846645602e-13 1.294361301741154144e-13 8.701367733512277949e-14
4.599993731344282355e-01 7.566703910642556944e-13 5.030221270313517439e-13 3.038646964769909865e-13 1.335730875229288876e-13 8.980938497964959889e-14
4.522958843109610161e-01 7.790214001299342485e-13 5.185156657487324851e-13 3.134429321723562149e-13 1.378498817058623409e-13 9.270039450494825344e-14
4.446918587417077462e-01 8.020384565749933263e-13 5.345025227964414746e-13 3.233365864940387299e-13 1.422707050533389643e-13 9.568961018984027423e-14
4.371872720989420369e-01 8.257374440991557558e-13 5.509960589707589167e-13 3.335546660227636560e-13 1.468398139243586688e-13 9.877998390538590318e-14
4.297820599992153712e-01 8.501343261130016107e-13 5.680097873654647063e-13 3.441062957155216572e-13 1.515615256404930410e-13 1.019745132196204994e-13
4.224761155042169869e-01 8.752451349179738444e-13 5.855573658287520685e-13 3.550007120757759590e-13 1.564402151695297737e-13 1.052762393044066393e-13
4.152692865657548471e-01 9.010859621315912462e-13 6.036525888106406568e-13 3.662472569454447903e-13 1.614803116379772700e-13 1.086882447949207857e-13
4.081613737512067575e-01 9.276729494815081174e-13 6.223093804799918326e-13 3.778553701894958808e-13 1.666862946295892754e-13 1.122136514131659130e-13
4.011521276846298223e-01 9.550222824780922031e-13 6.415417876352067027e-13 3.898345834754550050e-13 1.720626904413234082e-13 1.158556176769384290e-13
3.942412466636923685e-01 9.831501850626685158e-13 6.613639747279423903e-13 4.021945132968296934e-13 1.776140682879803879e-13 1.196173364546640588e-13
3.874283737501129088e-01 1.012072919035516067e-12 6.817902197390153803e-13 4.149448557114057327e-13 1.833450367171830156e-13 1.235020327969218939e-13
3.807130937475222132e-01 1.041806786375501821e-12 7.028349136847606874e-13 4.280953811930786475e-13 1.892602403516271634e-13 1.275129618636926240e-13
3.740949292870625609e-01 1.072368139223770018e-12 7.245125629518570775e-13 4.416559324412413412e-13 1.953643573662835971e-13 1.316534074917137621e-13
3.675733362827402484e-01 1.103773396721668758e-12 7.468377982540345994e-13 4.556364239628234749e-13 2.016620980574938836e-13 1.359266813874257645e-13
3.611476978567574325e-01 1.136039074623714353e-12 7.698253901311059530e-13 4.700468471517380589e-13 2.081582052284710640e-13 1.403361236899018598e-13
3.548173167409226503e-01 1.169181829403428253e-12 7.934902767969375387e-13 4.848972803484834259e-13 2.148574571693042950e-13 1.448851052201345948e-13
3.485814050202089565e-01 1.203218524672416639e-12 8.178476058044335138e-13 5.001979093395896965e-13 2.217646746179488615e-13 1.495770325467377425e-13
3.424390707655304844e-01 1.238166326753691423e-12 8.429127988361615136e-13 5.159590592705855294e-13 2.288847332732069723e-13 1.544153568410467581e-13
3.363892999933664196e-01 1.274042840942234282e-12 8.687016448971756788e-13 5.321912463893294559e-13 2.362225845590712180e-13 1.594035884016807710e-13
3.304309326276351211e-01 1.310866305049161079e-12 8.952304370831146667e-13 5.489052543275924914e-13 2.437832878155978044e-13 1.645453191323777327e-13
3.245626300870633751e-01 1.348655860258304659e-12 9.225161671410658547e-13 5.661122482123622112e-13 2.515720591628886915e-13 1.698442563753556974e-13
3.187828315506595067e-01 1.387431933412738412e-12 9.505768034835889014e-13 5.838239399605763446e-13 2.595943435709729939e-13 1.753042729434445317e-13
3.130896948245325828e-01 1.427216771463134440e-12 9.794316861480100056e-13 6.020528271037854150e-13 2.678559203677187985e-13 1.809294800204582912e-13
3.074810158781403624e-01 1.468035193959235826e-12 1.009102085867998304e-12 6.208125364810820193e-13 2.763630558915653771e-13 1.867243327911810788e-13
3.019541192755649806e-01 1.509915651938719308e-12 1.039611999546612727e-12 6.401183149870582983e-13 2.851227235464982192e-13 1.926937825596243360e-13
2.965057079321755662e-01 1.552891722945977905e-12 1.070989278456054353e-12 6.599877338551831258e-13 2.941429202807749338e-13 1.988434954686498409e-13
2.911316563794194012e-01 1.597004232755899450e-12 1.103267238424897809e-12 6.804416955234173195e-13 3.034331210129900403e-13 2.051801668476738538e-13
2.858267246101374170e-01 1.642304275358400864e-12 1.136486961917700594e-12 7.015058790626368410e-13 3.130049322822578900e-13 2.117119732488952642e-13
2.805841597232052176e-01 1.688857534257760503e-12 1.170700601247768625e-12 7.232128188065270881e-13 3.228730328975588454e-13 2.184492234931841633e-13
2.753951388095891017e-01 1.736750485690161056e-12 1.205976134661723870e-12 7.456048954544535860e-13 3.330565284667547003e-13 2.254052967800451355e-13
2.702479876837823314e-01 1.786099298295458671e-12 1.242404204680627384e-12 7.687386342391955966e-13 3.435808958037153785e-13 2.325979899704274947e-13
2.651270904552290308e-01 1.837062476234756153e-12 1.280107852002400755e-12 7.926908036252042419e-13 3.544807350622806521e-13 2.400514257389082503e-13
2.600114034955944287e-01 1.889858178336529879e-12 1.319255883239111303e-12 8.175667308955583079e-13 3.658035013111544442e-13 2.477986400628109549e-13
2.548725844380325123e-01 1.944785405319445853e-12 1.360079275155650897e-12 8.435103298730278124e-13 3.776139408900693269e-13 2.558846557147270819e-13
2.496732340269873507e-01 2.002240962756857664e-12 1.402884161350298875e-12 8.707114610097184795e-13 3.899971662418509928e-13 2.643686203004958590e-13
2.443675192455354583e-01 2.062703923040418751e-12 1.448041872490276092e-12 8.993950693934868059e-13 4.030534065977476903e-13 2.733203241116597476e-13
2.389111789357229731e-01 2.126627525154612074e-12 1.495880520914117316e-12 9.297588936116308549e-13 4.168702897317659419e-13 2.828016329534162557e-13
2.332935104668993065e-01 2.194173034307077046e-12 1.546468589559876186e-12 9.618335078606474325e-13 4.314608368885123262e-13 2.928236986772876868e-13
2.275885810381442775e-01 2.264825160504303370e-12 1.599354215999854541e-12 9.953164624634899739e-13 4.466847285034546426e-13 3.032897762371208880e-13
2.219658393991578993e-01 2.337270667614954293e-12 1.653542423854063871e-12 1.029553314085493677e-12 4.622342855431531951e-13 3.139851260454460011e-13
2.166042910036483082e-01 2.410013330110709210e-12 1.707930593527097961e-12 1.063822955637570191e-12 4.777720918281273226e-13 3.246764772290871333e-13
2.115963773780232815e-01 2.482171908067842693e-12 1.761851090871224702e-12 1.097693109406924222e-12 4.930995838820381713e-13 3.352283929689665216e-13
2.069414454379273904e-01 2.553605785310805170e-12 1.815172912578988573e-12 1.131078484899400900e-12 5.081793431276303838e-13 3.456163260395981549e-13
2.025916580592316552e-01 2.624583305546391003e-12 1.868071969932832189e-12 1.164086338213518854e-12 5.230606265933137934e-13 3.558748574639090600e-13
1.984894746119456321e-01 2.695485108278630221e-12 1.920812363030778860e-12 1.196875087043609798e-12 5.378141974673408931e-13 3.660531779714753058e-13
1.945842299295214850e-01 2.766664407733168529e-12 1.973638694566041859e-12 1.229586410984598618e-12 5.525018417065890075e-13 3.761943458153764055e-13
1.908362619952350681e-01 2.838405957037427180e-12 2.026742291917830705e-12 1.262324669267929857e-12 5.671674639622076786e-13 3.863292329507878388e-13
1.872161368347712018e-01 2.910925519273808119e-12 2.080258964480674758e-12 1.295156053922203747e-12 5.818369927775445343e-13 3.964764674067954791e-13
1.837025678408422957e-01 2.984381329577849962e-12 2.134276569907800733e-12 1.328113678079360961e-12 5.965208595793986902e-13 4.066441343169445182e-13
1.802803462982281446e-01 3.058886832370273658e-12 2.188843920622624453e-12 1.361203327309295810e-12 6.112167116497788079e-13 4.168316421142304889e-13
1.769386500715682542e-01 3.134521472777790088e-12 2.243978349028877595e-12 1.394408252327523789e-12 6.259116572831287463e-13 4.270312746400547373e-13
1.736697629555979394e-01 3.211338997089288906e-12 2.299671389040089160e-12 1.427692697955646231e-12 6.405839262952287530e-13 4.372293489886575239e-13
1.704681400913621303e-01 3.289373515059382195e-12 2.355892697149813404e-12 1.461004277950068143e-12 6.552040081272178038e-13 4.474070196180677954e-13
1.673297400545724345e-01 3.368643736416301924e-12 2.412592484429775919e-12 1.494275393183572462e-12 6.697353627565801578e-13 4.575407941403725430e-13
1.642515541420775660e-01 3.449155771786531963e-12 2.469702734431131486e-12 1.527423868935631547e-12 6.841347930210161614e-13 4.676028228915651486e-13
1.612312781625044045e-01 3.530904791458474605e-12 2.527137411027714026e-12 1.560352958987605735e-12 6.983525516265800995e-13 4.775610111625544833e-13
1.582670857435503897e-01 3.613875748398240592e-12 2.584791791426268674e-12 1.592950822742941232e-12 7.123322343502417657e-13 4.873789910286969679e-13
1.553574731714043311e-01 3.698043313618240909e-12 2.642541024913306335e-12 1.625089537716425295e-12 7.260104981449980385e-13 4.970159815178583278e-13
1.525011540993339021e-01 3.783371090316569459e-12 2.700237947746337779e-12 1.656623694806852656e-12 7.393166329943240822e-13 5.064265558507763277e-13
1.496969887416589595e-01 3.869810115812864120e-12 2.757710137841712883e-12 1.687388593853500912e-12 7.521720020362491259e-13 5.155603287082929561e-13
1.469439367043743616e-01 3.957296620517883260e-12 2.814756175331868484e-12 1.717198027815397531e-12 7.644893604832375820e-13 5.243615733237446406e-13
1.442410258276552171e-01 4.045748934605300424e-12 2.871141005740178657e-12 1.745841642237218229e-12 7.761720588702471513e-13 5.327687715939068811e-13
1.415873318082324361e-01 4.135063372892997993e-12 2.926590262539581181e-12 1.773081828837007525e-12 7.871131258529218149e-13 5.407140986617961202e-13
1.389819650047823263e-01 4.225108865028472733e-12 2.980783381522010227e-12 1.798650088404704425e-12 7.971942266477015471e-13 5.481228423774510072e-13
1.364240619479600292e-01 4.315719975684416527e-12 3.033345247915690931e-12 1.822242799848759758e-12 8.062844891182977246e-13 5.549127525150035527e-13
1.339127799293625964e-01 4.406687839886962581e-12 3.083836059082913318e-12 1.843516297019051593e-12 8.142391804357553976e-13 5.609933151636918244e-13
1.314472935666420317e-01 4.497748378873134041e-12 3.131739024840241439e-12 1.862081128998490027e-12 8.208982205920023281e-13 5.662649469920879413e-13
1.290267925833473162e-01 4.588566899587893139e-12 3.176445380103437824e-12 1.877495375649971084e-12 8.260845133849326320e-13 5.706180983153190106e-13
1.266504803278470093e-01 4.678717869857026418e-12 3.217236066578093195e-12 1.889256837974824049e-12 8.296020657647186007e-13 5.739322556405192983e-13
1.243175726709846579e-01 4.767658219167702667e-12 3.253259288543057593e-12 1.896793883791804911e-12 8.312338701975895939e-13 5.760748325406267766e-13
1.220272969673958513e-01 4.854691846315705689e-12 3.283502872843247255e-12 1.899454705725008539e-12 8.307395143269645704e-13 5.768999300962723279e-13
1.197788907902223310e-01 4.938922124544186462e-12 3.306760087221032922e-12 1.896494657744681633e-12 8.278524674260722496e-13 5.762469486745809482e-13
1.175715999903511888e-01 5.019187895573406507e-12 3.321587186449925089e-12 1.887061251296142092e-12 8.222769890754886488e-13 5.739390248313149506e-13
1.154046753039745798e-01 5.093976497181143833e-12 3.326250333326400121e-12 1.870176288113565957e-12 8.136845726357477060e-13 5.697812474300771008e-13
1.132773660994319254e-01 5.161304538585290472e-12 3.318658742781165313e-12 1.844714354160712634e-12 8.017097780595271167e-13 5.635585838750858081e-13
1.111889084297783964e-01 5.218552758852306561e-12 3.296279602925305594e-12 1.809376502054289429e-12 7.859452094463610487e-13 5.550333809337444179e-13
1.091385016471203284e-01 5.262234192886633146e-12 3.256027962271515030e-12 1.762657151762918840e-12 7.659351308840281979e-13 5.439421500182712118e-13
1.071252617133051088e-01 5.287662643868203847e-12 3.194120293575396322e-12 1.702800337761674999e-12 7.411666131135041939e-13 5.299910023898667777e-13
1.051481259202550755e-01 5.288464881472215989e-12 3.105870438517987736e-12 1.627736959599989745e-12 7.110556538361601672e-13 5.128482273252009316e-13
1.032056535148870718e-01 5.255827746176764086e-12 2.985381667083768553e-12 1.534983144127582894e-12 6.749219015397563227e-13 4.921302372430825485e-13
1.012955945259653295e-01 5.177234397278273528e-12 2.825019337874125990e-12 1.421447108898457547e-12 6.319348775259416066e-13 4.673706777720097051e-13
9.941390874002861699e-02 5.033998899176902711e-12 2.614325967929510871e-12 1.282986501090099211e-12 5.809794724358497734e-13 4.379409045929434384e-13
9.755233113866325356e-02 4.795060500182801920e-12 2.337215508801556176e-12 1.113169508621788450e-12 5.202549035232190374e-13 4.028032915528349135e-13
9.569165473373796027e-02 4.399018692358601252e-12 1.965036809992286109e-12 9.002872121824649319e-13 4.462945387765686480e-13 3.598658067145357895e-13
9.379101852184903998e-02 3.798506750922336150e-12 1.496195106683659360e-12 6.476733725752405322e-13 3.604362901368437401e-13 3.093236153934769789e-13
9.196945847970409982e-02 2.548577299535262313e-12 8.479917196590991472e-13 3.256169854383528508e-13 2.560199460803835891e-13 2.488093191430819802e-13
9.002460682498858446e-02 8.538783081263397917e-13 -3.395377583813534839e-13 -1.783739572067831014e-13 1.212119526014471406e-13 1.752999566968036427e-13
8.732178282122018964e-02 -1.057721232599503330e-12 -1.194376178818109823e-12 -5.707522637093112569e-13 -1.297079693743124389e-14 9.681684838952991987e-14
8.607543487709951036e-02 -2.039260068985518450e-12 -1.667429699112103526e-12 -7.608736441127909470e-13 -6.834487277055460755e-14 6.496538047172003871e-14
8.534267820719500242e-02 -2.773715187447937773e-12 -1.983648755818529408e-12 -8.841461172171195224e-13 -1.037640303002574980e-13 4.450410331656014294e-14
8.482090853252231832e-02 -3.347772636888086972e-12 -2.214192183080244669e-12 -9.702908764750298402e-13 -1.280120708012441486e-13 3.038458881092682122e-14
8.441419165034583227e-02 -3.810387714794310410e-12 -2.388771972724076015e-12 -1.032652390752567279e-12 -1.451862448384861935e-13 2.028412028267216800e-14
8.407991570617712185e-02 -4.190413789304671291e-12 -2.523626357392774996e-12 -1.078441307373861525e-12 -1.574797629845139914e-13 1.295943821402549659e-14
8.379543835889835535e-02 -4.506345972961447083e-12 -2.628702354245298144e-12 -1.112016552547132826e-12 -1.662078250795579851e-13 7.664561565610559961e-15
8.354729087647093377e-02 -4.770854385799429066e-12 -2.710593003409965823e-12 -1.136231321772684010e-12 -1.722252075560611354e-13 3.914466938904194542e-15
8.332681101399998236e-02 -4.993070448371664779e-12 -2.773925219448310823e-12 -1.153064907067002758e-12 -1.761210790073847979e-13 1.374767728702955755e-15
8.312809885553698597e-02 -5.179839345539919986e-12 -2.822089172488312187e-12 -1.163952098700628407e-12 -1.783200291717106642e-13 -1.955443736604997068e-16
8.294695515183223011e-02 -5.336454826924336240e-12 -2.857653859382777388e-12 -1.169969341555159585e-12 -1.791388718666281407e-13 -9.763127851622497298e-16
8.278028507549607673e-02 -5.467115286945619291e-12 -2.882619155996631314e-12 -1.171946731395132434e-12 -1.788206673566170569e-13 -1.105519469808235963e-15
8.262574224770595499e-02 -5.575220064259173837e-12 -2.898576453688679791e-12 -1.170538901342917374e-12 -1.775561735108339639e-13 -6.914612544888154407e-16
8.248150549848592972e-02 -5.663569396857933770e-12 -2.906815389134590165e-12 -1.166271803537001748e-12 -1.754979463247225006e-13 1.792471453012397748e-16
8.234613308277553834e-02 -5.734503861211675949e-12 -2.908397224990918401e-12 -1.159574663042060524e-12 -1.727699310209730458e-13 1.436228713336790027e-15
8.221846419316904131e-02 -5.790004311558396875e-12 -2.904206761174917597e-12 -1.150802437091666105e-12 -1.694741852184129729e-13 3.021526685702927347e-15
8.209755047655437066e-02 -5.831765195182414037e-12 -2.894989962497517595e-12 -1.140252017362694386e-12 -1.656957144441996164e-13 4.886858856729681766e-15
8.198260721611040636e-02 -5.861249449055917498e-12 -2.881381859631297096e-12 -1.128174177103599275e-12 -1.615060272111563802e-13 6.991599892957809779e-15
8.187297777039322100e-02 -5.879730398151268555e-12 -2.863927624441734409e-12 -1.114782551718162053e-12 -1.569657968137240200e-13 9.301270935096953767e-15
8.176810717145555074e-02 -5.888324244388671404e-12 -2.843098761419139052e-12 -1.100260498780495140e-12 -1.521268889721407927e-13 1.178638868143705810e-14
8.166752219116972522e-02 -5.888015625855526983e-12 -2.819305722066039628e-12 -1.084766415995916069e-12 -1.470339316009204727e-13 1.442157433974272463e-14
8.157081606207648716e-02 -5.879677973416503159e-12 -2.792907859680420424e-12 -1.068437925328940864e-12 -1.417255463172154089e-13 1.718485477043648374e-14
8.147763660762516458e-02 -5.864089905172875995e-12 -2.764221394176819447e-12 -1.051395204206340439e-12 -1.362353265135100326e-13 2.005710745654259807e-14
8.138767690821115119e-02 -5.841948590384777195e-12 -2.733525849962724359e-12 -1.033743666428985013e-12 -1.305926227403818528e-13 2.302161536247679172e-14
8.130066787883663548e-02 -5.813880744362164632e-12 -2.701069310142028291e-12 -1.015576142665901649e-12 -1.248231785065017763e-13 2.606370650264609812e-14
8.121637230833630983e-02 -5.780451752155888618e-12 -2.667072746524194575e-12 -9.969746672022976271e-13 -1.189496506334798819e-13 2.917045865991087740e-14
8.113458002667875424e-02 -5.742173303721402620e-12 -2.631733613776275264e-12 -9.780119540683578938e-13 -1.129920390489937642e-13 3.233045565232872801e-14
8.105510395494287812e-02 -5.699509828850206790e-12 -2.595228851178095611e-12 -9.587526287734596500e-13 -1.069680443516942691e-13 3.553358464018065486e-14
8.097777685013703153e-02 -5.652883949649757168e-12 -2.557717414997989172e-12 -9.392542625120990293e-13 -1.008933672566429639e-13 3.877086631991830902e-14
8.090244860387643677e-02 -5.602681137764633136e-12 -2.519342427134423888e-12 -9.195682461050852731e-13 -9.478196125771521089e-14 4.203431167725993756e-14
8.082898398601222334e-02 -5.549253719568316223e-12 -2.480233008734865245e-12 -8.997405329835295030e-13 -8.864624706268501438e-14 4.531680069086565470e-14
8.075726074667451126e-02 -5.492924335420184873e-12 -2.440505853075640579e-12 -8.798122748490040608e-13 -8.249729496931730222e-14 4.861197906374454689e-14
8.068716801235609193e-02 -5.433988944255043795e-12 -2.400266582985527591e-12 -8.598203679046808640e-13 -7.634498138427826610e-14 5.191416943403783675e-14
8.061860492151289026e-02 -5.372719445051804200e-12 -2.359610928928694732e-12 -8.397979231519388944e-13 -7.019812386825702619e-14 5.521829486572063439e-14
8.055147945874971405e-02 -5.309365976510392745e-12 -2.318625751102475607e-12 -8.197746749355922181e-13 -6.406459809528003309e-14 5.851981259805154054e-14
8.048570745406917470e-02 -5.244158940058278122e-12 -2.277389933663081750e-12 -7.997773373885558189e-13 -5.795143959317905551e-14 6.181465644070433758e-14
8.042121171930229073e-02 -5.177310783320942918e-12 -2.235975170677016766e-12 -7.798299161447734297e-13 -5.186493253072464723e-14 6.509918646432988052e-14
8.035792130028328317e-02 -5.109017583973408552e-12 -2.194446659037006646e-12 -7.599539821418301332e-13 -4.581068759274050924e-14 6.837014484624528775e-14
8.029577082639656471e-02 -5.039460460992886900e-12 -2.152863711176215670e-12 -7.401689128547411755e-13 -3.979371059181428798e-14 7.162461712438610805e-14
8.023469994274259887e-02 -4.968806835051273868e-12 -2.111280298847253981e-12 -7.204921057278470818e-13 -3.381846279275748103e-14 7.485999813475745716e-14
8.017465281286419165e-02 -4.897211557920999936e-12 -2.069745537333558972e-12 -7.009391679174486355e-13 -2.788891422744674423e-14 7.807396175478082875e-14
8.011557768100041610e-02 -4.824817926778635466e-12 -2.028304117542458382e-12 -6.815240843203816873e-13 -2.200859110839956722e-14 8.126443404967035148e-14
8.005742648702807163e-02 -4.751758599690297944e-12 -1.986996694446855061e-12 -6.622593675260813578e-13 -1.618061816481129674e-14 8.442956929981770208e-14
8.000015452445846664e-02 -4.678156422081133959e-12 -1.945860232834230489e-12 -6.431561917407270799e-13 -1.040775630720448048e-14 8.756772868777289080e-14
7.994372013841831437e-02 -4.604125176960075278e-12 -1.904928319706449476e-12 -6.242245135032924537e-13 -4.692436482242684246e-15 9.067746114010496056e-14
7.988808445577558204e-02 -4.529770262056846614e-12 -1.864231445955195103e-12 -6.054731798737019827e-13 9.632101046855108453e-16 9.375748620693382312e-14
7.983321114505308180e-02 -4.455189307982751054e-12 -1.823797261354149671e-12 -5.869100259482900572e-13 6.557324710056286571e-15 9.680667861204218708e-14
7.977906620153925321e-02 -4.380472742589427213e-12 -1.783650805894325099e-12 -5.685419629409501136e-13 1.208829648357403162e-14 9.982405431459735027e-14
7.972561775441884546e-02 -4.305704306285794123e-12 -1.743814719195686081e-12 -5.503750577939913774e-13 1.755474026107070839e-14 1.028087580329228659e-13
7.967283589375481756e-02 -4.230961524724184995e-12 -1.704309431431578978e-12 -5.324146054242804675e-13 2.295547660099424346e-14 1.057600519569433018e-13
7.962069251449763185e-02 -4.156316142063552205e-12 -1.665153337288946095e-12 -5.146651944570014472e-13 2.828951372452427287e-14 1.086773054713461041e-13
