7.558503632224000224e-26 9.999999999999900592e-15 4.634785000235000292e-09
7.664693049752999976e-26 1.006999999999999836e-14 4.667526809499000244e-09
7.772374322408999882e-26 1.014048999999964031e-14 4.700268618762000134e-09
7.881568409263999619e-26 1.021147343000008167e-14 4.733010428026000086e-09
7.992296563846000394e-26 1.028295374400981597e-14 4.765752237290000037e-09
8.104580338271999466e-26 1.035493442021855669e-14 4.800313035957999968e-09
8.218441587443999884e-26 1.042741896115997611e-14 4.833054845220999858e-09
8.333902473306000135e-26 1.050041089388735627e-14 4.867615643888999788e-09
8.450985469152999429e-26 1.057391377014539652e-14 4.900357453152999740e-09
8.569713364009000134e-26 1.064793116653542786e-14 4.934918251819999609e-09
8.690109267060000159e-26 1.072246668470199426e-14 4.969479050487000305e-09
8.812196612153000133e-26 1.079752395149500783e-14 5.004039849155000235e-09
8.935999162356999549e-26 1.087310661915457886e-14 5.040419637226000083e-09
9.061541014588999809e-26 1.094921836548948775e-14 5.074980435892999952e-09
9.188846604301999673e-26 1.102586289404732180e-14 5.109541234559999821e-09
9.317940710245999925e-26 1.110304393430613998e-14 5.145921022630999668e-09
9.448848459284000288e-26 1.118076524184594765e-14 5.182300810702000343e-09
9.581595331287999974e-26 1.125903059853965137e-14 5.218680598773000191e-09
9.716207164096999824e-26 1.133784381272932991e-14 5.255060386844000038e-09
9.852710158545000312e-26 1.141720871941752821e-14 5.291440174914999886e-09
9.991130883561999592e-26 1.149712918045375207e-14 5.329638952388999651e-09
1.013149628135000047e-25 1.157760908471695214e-14 5.366018740460000325e-09
1.027383367260000014e-25 1.165865234830970833e-14 5.404217517935000152e-09
1.041817076187000078e-25 1.174026291474869086e-14 5.440597306005999999e-09
1.056453564290000043e-25 1.182244475515081246e-14 5.478796083479999764e-09
1.071295680414999935e-25 1.190520186843726095e-14 5.518813850358000335e-09
1.086346313428999952e-25 1.198853828151675161e-14 5.557012627833000161e-09
1.101608392785999957e-25 1.207245804948664886e-14 5.595211405306999926e-09
1.117084889096000044e-25 1.215696525583436248e-14 5.635229172184999669e-09
1.132778814703000067e-25 1.224206401262394153e-14 5.673427949660000323e-09
1.148693224271000101e-25 1.232775846071333462e-14 5.713445716538000066e-09
1.164831215379000097e-25 1.241405276993746713e-14 5.753463483415999810e-09
1.181195929122999928e-25 1.250095113932699389e-14 5.793481250294000380e-09
1.197790550731999982e-25 1.258845779730279449e-14 5.835318006575000041e-09
1.214618310178999939e-25 1.267657700188378755e-14 5.875335773452999784e-09
1.231682482818999938e-25 1.276531304089786748e-14 5.917172529735000334e-09
1.248986390019999971e-25 1.285467023218291247e-14 5.957190296613000077e-09
1.266533399813000049e-25 1.294465292380854441e-14 5.999027052893999738e-09
1.284326927546999889e-25 1.303526549427471036e-14 6.040863809176000287e-09
1.302370436551999994e-25 1.312651235273457051e-14 6.084519554860999927e-09
1.320667438814999991e-25 1.321839793920380817e-14 6.126356311141999587e-09
1.339221495663000103e-25 1.331092672477964288e-14 6.170012056828000115e-09
1.358036218454999982e-25 1.340410321185240598e-14 6.211848813108999776e-09
1.377115269287999931e-25 1.349793193433611207e-14 6.255504558794000243e-09
1.396462361706000083e-25 1.359241745787544825e-14 6.299160304478999882e-09
1.416081261425999956e-25 1.368756438008094926e-14 6.344635039568000327e-09
1.435975787067000096e-25 1.378337733074189689e-14 6.388290785252999967e-09
1.456149810900000075e-25 1.387986097205688668e-14 6.433765520342000412e-09
1.476607259592999949e-25 1.397701999886025462e-14 6.477421266027000051e-09
1.497352114982999976e-25 1.407485913885370726e-14 6.522896001114999608e-09
1.518388414845999919e-25 1.417338315282539625e-14 6.568370736204000053e-09
1.539720253686000048e-25 1.427259683489376786e-14 6.615664460695999588e-09
1.561351783529999897e-25 1.437250501273924517e-14 6.661139195785000034e-09
1.583287214736999888e-25 1.447311254782862264e-14 6.708432920277000396e-09
1.605530816816999923e-25 1.457442433566315817e-14 6.755726644768999931e-09
1.628086919261999964e-25 1.467644530601167520e-14 6.803020369262000355e-09
1.650959912391000016e-25 1.477918042315535882e-14 6.850314093753999890e-09
1.674154248200000089e-25 1.488263468611643082e-14 6.897607818246000253e-09
1.697674441232999960e-25 1.498681312892069203e-14 6.946720532141999767e-09
1.721525069456999970e-25 1.509172082082185548e-14 6.994014256634000129e-09
1.745710775158000018e-25 1.519736286656691597e-14 7.043126970529999643e-09
1.770236265838000006e-25 1.530374440663385603e-14 7.092239684424999923e-09
1.795106315136999989e-25 1.541087061748146549e-14 7.143171387725000243e-09
1.820325763757999889e-25 1.551874671180273943e-14 7.192284101619999695e-09
1.845899520412999930e-25 1.562737793878443231e-14 7.243215804920000015e-09
1.871832562774999986e-25 1.573676958435590256e-14 7.294147508219000273e-09
1.898129938448999936e-25 1.584692697144855321e-14 7.345079211517999705e-09
1.924796765954000066e-25 1.595785546024643399e-14 7.396010914816999963e-09
1.951838235718999956e-25 1.606956044846821501e-14 7.448761607520000200e-09
1.979259611091999901e-25 1.618204737160759362e-14 7.499693310819999692e-09
2.007066229368000106e-25 1.629532170321002686e-14 7.552444003522000695e-09
2.035263502824000043e-25 1.640938895513279367e-14 7.605194696224999278e-09
2.063856919774999903e-25 1.652425467781923761e-14 7.657945388927999515e-09
2.092852045640999794e-25 1.663992446056350543e-14 7.712515071033999669e-09
2.122254524030000146e-25 1.675640393178713437e-14 7.767084753141000712e-09
2.152070077838000157e-25 1.687369875930852384e-14 7.821654435246999212e-09
2.182304510361000072e-25 1.699181465062459349e-14 7.876224117354000255e-09
2.212963706426999947e-25 1.711075735317935880e-14 7.930793799460000409e-09
2.244053633538000213e-25 1.723053265465048007e-14 7.985363481566000563e-09
2.275580343035999782e-25 1.735114638323444823e-14 8.041752153075999869e-09
2.307549971275000186e-25 1.747260440791773218e-14 8.098140824585999175e-09
2.339968740820999804e-25 1.759491263877260786e-14 8.154529496096000135e-09
2.372842961660999901e-25 1.771807702724224631e-14 8.212737157010000246e-09
2.406179032428999782e-25 1.784210356643289514e-14 8.269125828519000318e-09
2.439983441654999942e-25 1.796699829139749292e-14 8.327333489433000430e-09
2.474262769026999947e-25 1.809276727943914084e-14 8.385541150345999653e-09
